unit,category,label,score,color-label,color-truth,color-activation,color-intersect,color-iou,object-label,object-truth,object-activation,object-intersect,object-iou,part-label,part-truth,part-activation,part-intersect,part-iou,material-label,material-truth,material-activation,material-intersect,material-iou,scene-label,scene-truth,scene-activation,scene-intersect,scene-iou,texture-label,texture-truth,texture-activation,texture-intersect,texture-iou
228,object,train,0.057495625,black-c,139916835,3757552,784871,0.005492852,train,1646804,2265124,212690,0.057495625,head,4946761,743861,168364,0.030488253,glass,2246777,495819,6947,0.002539434,shopping_mall-indoor-s,263424,1414978,64137,0.039731395,,24924928,224067,208632,0.008365235
229,scene,airport_terminal-s,0.085361573,blue-c,61494563,3765453,608776,0.009416308,skyscraper,1270392,2965419,143897,0.035166184,body,1291612,707936,36208,0.018442043,brick,422313,241824,3157,0.004776241,airport_terminal-s,1480192,1670846,247823,0.085361573,,24924928,522342,441674,0.017663006
230,scene,poolroom-home-s,0.072696893,blue-c,61494563,3792919,809435,0.012553653,pool table,435101,3061200,187548,0.056682382,leg,2786636,1033036,24955,0.006576248,carpet,4405463,531035,117921,0.024472163,poolroom-home-s,1317120,1799751,211231,0.072696893,,24924928,417204,348532,0.01394485
231,scene,auditorium-s,0.069954377,green-c,63326720,3767954,662842,0.009977777,grandstand,516123,2413662,176357,0.064049977,screen,677188,674021,51857,0.039909894,glass,2246777,170331,8856,0.003677356,auditorium-s,489216,1180099,109141,0.069954377,cobwebbed,1505280,1283561,161293,0.061385368
232,part,crosswalk,0.051752139,orange-c,30348501,3639265,299145,0.008879705,pitch,160628,1675552,48722,0.027257703,crosswalk,241792,846193,53535,0.051752139,ceramic,679072,865425,11850,0.007731722,batters_box-s,125440,787114,43634,0.050216361,banded,2571520,527364,107281,0.035860707
233,object,building,0.035628357,blue-c,61494563,3703311,431527,0.006662828,building,35246027,3101894,1319270,0.035628357,column,193649,809158,17084,0.017331441,fabric,8548746,282812,24017,0.002726868,nursery-s,827904,2112024,86464,0.030301416,,24924928,250666,185334,0.007416249
234,scene,highway-s,0.040402024,green-c,63326720,3696751,624040,0.009398273,train,1646804,3458461,149257,0.030116376,coach,689166,1037998,41505,0.024622418,ceramic,679072,120648,1469,0.001840273,highway-s,4076800,1530995,217768,0.040402024,,24924928,421097,378420,0.01515644
235,scene,ice_cream_parlor-s,0.016418975,orange-c,30348501,3538206,310077,0.009234905,tvmonitor,1019561,844187,20696,0.0112292,screen,677188,502269,15981,0.013735565,wood,9793596,1927728,141015,0.012177136,ice_cream_parlor-s,150528,366999,8360,0.016418975,chequered,1530368,132751,21527,0.01311349
236,scene,field-cultivated-s,0.038918882,green-c,63326720,3837215,1005978,0.015205699,path,505737,3106044,128657,0.036937244,base,72883,623312,12352,0.018062625,concrete,382930,193676,1967,0.003423019,field-cultivated-s,639744,1777280,90544,0.038918882,potholed,1580544,717961,33691,0.014875835
237,scene,field-wild-s,0.035635803,blue-c,61494563,3645503,578766,0.008964596,mountain,5469345,2954172,209386,0.02549095,head,4946761,935486,140935,0.024547525,metal,3462561,363501,13220,0.00346723,field-wild-s,602112,1621367,76509,0.035635803,freckled,1555456,295468,24731,0.01354238
238,scene,orchard-s,0.091048873,red-c,21004512,3735557,178478,0.007266549,airplane,1293178,1942623,225567,0.074933377,body,1291612,1531782,134412,0.049986203,food,1104928,622061,49401,0.029447636,orchard-s,150528,256059,33930,0.091048873,spiralled,1605632,736499,67127,0.029506322
239,object,horse,0.10810525,orange-c,30348501,3633130,335999,0.009986408,horse,1230680,2237603,338361,0.10810525,neck,812426,1439606,71893,0.032976338,food,1104928,901016,15587,0.007831258,poolroom-home-s,1317120,1034573,134537,0.060679988,,24924928,137973,101610,0.004070703
240,texture,flecked,0.059689933,pink-c,18491188,3722088,304742,0.013909739,mountain,5469345,2171045,169131,0.02263755,pot,422616,612832,35321,0.035316515,plastic-opaque,577397,257524,7294,0.008813149,kasbah-s,188160,1123441,42317,0.033339268,flecked,1580544,1276450,160928,0.059689933
241,texture,potholed,0.061578743,grey-c,159331282,3710522,1212385,0.007491747,water,5662399,2218167,199165,0.025928213,torso,7669375,917132,80078,0.009413821,tile,3959469,343760,27964,0.006540881,amphitheater-s,275968,917403,31955,0.027513828,potholed,1580544,1203666,161503,0.061578743
242,texture,woven,0.041904269,orange-c,30348501,3666202,199977,0.005913903,kitchen island,231661,1675185,37086,0.019834631,wing,323329,648502,14513,0.015160062,granite,1315719,885720,21827,0.010014168,auditorium-s,489216,995967,46081,0.032020663,woven,1781248,892916,107552,0.041904269
243,part,screen,0.027694478,black-c,139916835,3585204,854812,0.005992489,tvmonitor,1019561,1216048,53998,0.024751434,screen,677188,682311,36636,0.027694478,glass,2246777,1726899,45754,0.011648398,corridor-s,1530368,648395,55993,0.026377328,interlaced,1630720,83403,10183,0.005976149
244,scene,home_office-s,0.020366038,yellow-c,34166024,3573801,299189,0.007991023,painting,2207098,1196009,40899,0.012164328,hair,1159565,784193,20025,0.010409449,painted,13470129,1620190,249408,0.016805437,home_office-s,1317120,591992,38105,0.020366038,freckled,1555456,41993,5411,0.003398788
245,object,water,0.060365929,green-c,63326720,3744203,430401,0.006458548,water,5662399,2772391,480187,0.060365929,wing,323329,864351,15665,0.01336587,granite,1315719,551505,14062,0.007588112,river-s,627200,1239668,74047,0.041301948,potholed,1580544,338101,35820,0.019024604
246,object,building,0.03614592,grey-c,159331282,3704916,1049890,0.00648135,building,35246027,3030800,1335286,0.03614592,column,193649,780549,12683,0.013190642,granite,1315719,327007,4703,0.002871144,closet-s,990976,2030450,104315,0.035759695,,24924928,269165,239850,0.009611592
247,object,airplane,0.181489305,blue-c,61494563,3830433,754703,0.011688084,airplane,1293178,3301960,705862,0.181489305,body,1291612,2505486,367611,0.10719125,metal,3462561,290069,12118,0.003239663,landing_deck-s,338688,704731,128154,0.140018465,,24924928,181359,161909,0.006490801
248,object,bed,0.113974756,orange-c,30348501,3776260,230545,0.006801898,bed,5899566,1548125,762000,0.113974756,headboard,500152,1116686,67120,0.043311106,fabric,8548746,1657369,434503,0.044465847,bedroom-s,19167232,1356716,959691,0.049053281,swirly,1605632,11345,816,0.0005049
249,object,bird,0.056021717,green-c,63326720,3833109,595685,0.008949037,bird,1030707,2135131,167947,0.056021717,head,4946761,2066861,188886,0.027676675,food,1104928,815606,20714,0.010903138,supermarket-s,388864,34829,5396,0.012899925,freckled,1555456,767135,66853,0.029636864
250,part,body,0.046467499,white-c,72511065,3702333,461130,0.006087342,bottle,940208,2308211,74210,0.023379053,body,1291612,1068190,104785,0.046467499,food,1104928,946839,18530,0.009113547,gas_station-s,301056,1145949,64129,0.046373644,,24924928,195533,171363,0.006868505
251,scene,living_room-s,0.07070752,red-c,21004512,3733607,159515,0.006489994,sofa,4094071,1996197,266693,0.045795409,seat cushion,340448,1118428,66331,0.047632931,fabric,8548746,1432343,95578,0.009668494,living_room-s,9621248,1628541,742915,0.07070752,,24924928,80226,69388,0.00278267
252,scene,bathroom-s,0.084261489,grey-c,159331282,3786992,1316818,0.008138481,toilet,310112,1133198,97247,0.072245504,lid,90429,820609,37152,0.042513554,ceramic,679072,786008,46654,0.032891388,bathroom-s,9257472,912106,790311,0.084261489,veined,1806336,91709,11382,0.006032874
253,scene,nursery-s,0.082465884,yellow-c,34166024,3693708,393907,0.010513768,cradle,157375,1898608,72387,0.036492814,head,4946761,1214732,178000,0.02974851,food,1104928,1377737,105418,0.044344572,nursery-s,827904,972463,137158,0.082465884,waffled,1555456,72965,13667,0.008463828
254,scene,reception-s,0.047287226,orange-c,30348501,3598585,254507,0.0075538,ceiling,12122565,1514703,259694,0.019412638,back pillow,282308,455718,19801,0.027569355,food,1104928,1018417,52708,0.025454969,reception-s,790272,1122972,86387,0.047287226,sprinkled,1718528,639247,87640,0.038605634
255,part,crosswalk,0.115195484,white-c,72511065,3736060,495511,0.00654126,stairway,494268,1425284,63763,0.034358971,crosswalk,241792,719550,99303,0.115195484,concrete,382930,368195,9459,0.012753719,amphitheater-s,275968,696675,42844,0.046078776,striped,2433536,1223780,313379,0.093715581
256,scene,conference_room-s,0.046353656,yellow-c,34166024,3691928,226207,0.006011069,table,4805122,1950041,96090,0.014429936,top,381885,565509,11180,0.011941714,glass,2246777,868085,20113,0.006499073,conference_room-s,2308096,1399609,164252,0.046353656,polka-dotted,1705984,308141,33256,0.016788591
257,object,bus,0.21521035,blue-c,61494563,3771656,441225,0.006806402,bus,1628191,2837097,790790,0.21521035,coach,689166,1546191,41503,0.01891785,glass,2246777,392843,25000,0.009561619,greenhouse-outdoor-s,150528,1040668,49491,0.043348326,gauzy,1630720,279665,14069,0.007419122
258,scene,alley-s,0.106074851,red-c,21004512,3689049,139806,0.005693875,bicycle,1152271,1879595,53951,0.018117038,wheel,1513439,671661,33825,0.015723234,tile,3959469,1113628,32552,0.006458032,alley-s,1091328,1208654,220573,0.106074851,paisley,1555456,238337,37613,0.021417508
259,scene,casino-indoor-s,0.067352169,green-c,63326720,3771053,503792,0.007565128,case,608750,2404527,115958,0.040022517,shop window,233888,821568,10983,0.010515351,food,1104928,731687,20741,0.011422048,casino-indoor-s,652288,1486975,134992,0.067352169,cobwebbed,1505280,359311,19627,0.010638148
260,object,flower,0.076968763,yellow-c,34166024,3820778,499962,0.013337,flower,591549,1658774,160826,0.076968763,pot,422616,335249,10227,0.01367908,food,1104928,1571127,164043,0.06530343,bakery-shop-s,715008,1096319,108383,0.063644489,frilly,1618176,343386,81746,0.043486171
261,scene,playground-s,0.124184069,green-c,63326720,3701349,413603,0.006208907,horse,1230680,2811461,112789,0.028704224,head,4946761,1904576,159709,0.023866987,food,1104928,492052,16054,0.010154808,playground-s,439040,529376,106977,0.124184069,freckled,1555456,324871,17509,0.009399201
262,part,hair,0.033137126,red-c,21004512,3676832,256331,0.010494611,person,14523849,1170461,285461,0.018525783,hair,1159565,846778,64352,0.033137126,metal,3462561,1690706,46251,0.009056365,wine_cellar-bottle_storage-s,150528,200622,7690,0.022389798,spiralled,1605632,191511,15773,0.008854421
263,scene,corridor-s,0.062916814,yellow-c,34166024,3746153,553515,0.014816243,field,1883336,1860168,186100,0.052313429,coach,689166,555004,22942,0.018786009,carpet,4405463,794590,48896,0.009492236,corridor-s,1530368,1025948,151315,0.062916814,veined,1806336,818486,119123,0.047540826
264,object,skyscraper,0.077086538,pink-c,18491188,3698036,138362,0.006274675,skyscraper,1270392,1917293,228141,0.077086538,water tank,81859,554804,13408,0.021512864,tile,3959469,424092,30838,0.007084761,skyscraper-s,4402944,1576767,408337,0.073291974,chequered,1530368,709706,98213,0.045854049
265,scene,alley-s,0.041736971,orange-c,30348501,3689936,245332,0.007259824,building,35246027,1859941,740750,0.020369739,balcony,317196,894646,11839,0.009865809,food,1104928,1427206,47470,0.019105199,alley-s,1091328,1362223,98301,0.041736971,sprinkled,1718528,75120,13715,0.007705346
266,part,water tank,0.033998941,grey-c,159331282,3693420,1120174,0.006918732,toilet,310112,1488272,48885,0.027942285,water tank,81859,494218,18942,0.033998941,concrete,382930,1073998,18258,0.012690888,corridor-s,1530368,1077853,81760,0.032361473,potholed,1580544,189176,12412,0.007063076
267,scene,closet-s,0.053200624,pink-c,18491188,3726108,171462,0.007777524,car,5354795,2348748,285921,0.038546181,headboard,500152,1239792,24260,0.014140133,fabric,8548746,891624,136153,0.014633472,closet-s,990976,1168931,109104,0.053200624,smeared,1869056,240113,15581,0.007442247
268,texture,cobwebbed,0.060516876,white-c,72511065,3704141,545417,0.007207857,building,35246027,2765125,1232454,0.033509995,roof,443437,873966,21888,0.016895212,linoleum,64219,336484,1122,0.002807941,alley-s,1091328,2256931,153597,0.048079265,cobwebbed,1505280,452449,111715,0.060516876
269,object,bus,0.127595545,blue-c,61494563,3679270,457773,0.007073561,bus,1628191,3620110,593883,0.127595545,wheel,1513439,1681278,31257,0.009880637,metal,3462561,9450,461,0.000132794,highway-s,4076800,1911477,194711,0.033608144,potholed,1580544,111108,23087,0.01383644
270,scene,nursery-s,0.030801484,brown-c,182265724,3663537,1165967,0.006310599,bedclothes,1008092,1670663,47671,0.018118388,hair,1159565,1044501,37572,0.017342305,fabric,8548746,1306060,105056,0.010775251,nursery-s,827904,612739,43048,0.030801484,chequered,1530368,150967,11764,0.007046121
271,texture,chequered,0.07173152,white-c,72511065,3708871,1050800,0.013979142,train,1646804,1797867,54587,0.016101961,head,4946761,967980,73509,0.012584503,ceramic,679072,629215,29220,0.022844777,zen_garden-s,125440,696262,38418,0.049047344,chequered,1530368,713273,150168,0.07173152
272,part,screen,0.1103785,blue-c,61494563,3755946,1357211,0.021241837,tvmonitor,1019561,1994392,174553,0.061475312,screen,677188,813534,148187,0.1103785,glass,2246777,563399,55607,0.020187187,amusement_arcade-s,301056,864632,47475,0.042456133,bubbly,1517824,1124327,77147,0.030076756
273,scene,highway-s,0.075101976,blue-c,61494563,3740498,638595,0.009885912,bridge,432492,3334957,125773,0.03453712,coach,689166,838804,16775,0.011100487,concrete,382930,100319,1058,0.002194151,highway-s,4076800,1784914,409474,0.075101976,,24924928,407489,288472,0.011518633
274,scene,junk_pile-s,0.059610452,green-c,63326720,3752322,370788,0.005558353,bicycle,1152271,1850004,117434,0.040707269,wheel,1513439,1348381,91065,0.032866493,fabric,8548746,1032490,112686,0.011901083,junk_pile-s,150528,297310,25194,0.059610452,veined,1806336,490560,68098,0.030553689
275,object,grass,0.074994,green-c,63326720,3765406,1745776,0.026715739,grass,12961339,3588801,1154575,0.074994,torso,7669375,1498609,78783,0.008667759,foliage,30325,165927,1531,0.007862532,dolmen-s,163072,1278651,67680,0.0492561,,24924928,410398,339842,0.013596136
276,object,earth,0.042290433,grey-c,159331282,3773828,1098806,0.006782489,earth,4188226,2999487,291638,0.042290433,coach,689166,1036868,24986,0.014688592,food,1104928,351447,5363,0.003696041,river-s,627200,1152188,69379,0.040572301,potholed,1580544,623853,69924,0.032759374
277,scene,car_interior-backseat-s,0.152200546,pink-c,18491188,3714401,139185,0.006307552,dog,3793935,2756967,474417,0.078074249,head,4946761,2311933,402191,0.058658328,food,1104928,595119,19892,0.011839384,car_interior-backseat-s,163072,268608,57023,0.152200546,porous,1856512,422364,36432,0.01624656
278,texture,matted,0.060111952,green-c,63326720,3719347,533059,0.008014357,field,1883336,2054191,140219,0.036925896,torso,7669375,1020089,183654,0.021591594,food,1104928,135403,4067,0.00328975,marsh-s,188160,646260,44667,0.05655819,matted,1593088,1651303,183968,0.060111952
279,object,bird,0.050790838,green-c,63326720,3748309,591786,0.008901281,bird,1030707,1904073,141855,0.050790838,wing,323329,1132084,29442,0.020646984,glass,2246777,392158,15781,0.00601604,carrousel-s,200704,467863,29630,0.046373899,fibrous,1831424,1395509,142015,0.046035259
280,scene,crevasse-s,0.052024011,blue-c,61494563,3715566,831043,0.012908586,mountain,5469345,2648836,390720,0.050562533,body,1291612,958595,47287,0.0214656,painted,13470129,330528,86445,0.006303315,crevasse-s,150528,1107476,62210,0.052024011,stained,1693440,535027,38367,0.017518378
281,scene,street-s,0.055585285,grey-c,159331282,3705003,1172866,0.007246023,road,12902886,3626448,849328,0.054166306,wheel,1513439,1723544,31224,0.009739971,concrete,382930,34703,270,0.000646919,street-s,28111104,2562678,1615228,0.055585285,honeycombed,1555456,120988,8311,0.004982217
282,scene,supermarket-s,0.05764547,red-c,21004512,3722924,378844,0.015559175,shelf,1919975,2108057,101716,0.025906218,shop window,233888,812529,36872,0.036523384,food,1104928,987947,40689,0.01982715,supermarket-s,388864,1312547,92733,0.05764547,frilly,1618176,474653,30863,0.014967754
283,scene,street-s,0.052633598,white-c,72511065,3701595,616235,0.008151642,building,35246027,3085558,1572645,0.042782654,coach,689166,1184070,17510,0.00943566,glass,2246777,348556,14933,0.005787087,street-s,28111104,2216591,1516440,0.052633598,,24924928,67704,65146,0.00261342
284,scene,classroom-s,0.022508682,white-c,72511065,3724792,419270,0.005530056,desk,916228,1126379,38192,0.019053938,top,381885,597827,18704,0.019462897,metal,3462561,1991947,69457,0.012898114,classroom-s,639744,781858,31294,0.022508682,,24924928,42642,39955,0.001602841
285,texture,spiralled,0.040941182,green-c,63326720,3710355,355645,0.005333494,grandstand,516123,1794271,61634,0.027407994,wheel,1513439,699493,19842,0.009047508,fabric,8548746,809734,52672,0.005660121,amphitheater-s,275968,1006920,39413,0.031695852,spiralled,1605632,422848,79782,0.040941182
286,scene,attic-s,0.062471088,orange-c,30348501,3690238,298217,0.008838541,bed,5899566,1990150,267762,0.035130362,headboard,500152,1115646,28794,0.018143622,fabric,8548746,1299390,103549,0.01062631,attic-s,1216768,1578399,164350,0.062471088,,24924928,183257,156873,0.006287164
287,scene,greenhouse-indoor-s,0.081104943,green-c,63326720,3752723,1962032,0.030130682,plant,3760075,2731074,423659,0.069824425,pot,422616,1219522,48757,0.030599712,food,1104928,332210,21826,0.015421335,greenhouse-indoor-s,363776,1024806,104172,0.081104943,veined,1806336,802840,175499,0.072112692
288,object,water,0.04413706,blue-c,61494563,3758782,747876,0.011593994,water,5662399,3463172,385750,0.04413706,body,1291612,816999,42545,0.020592275,fabric,8548746,42420,3585,0.000417463,harbor-s,301056,1511697,73351,0.04217024,cracked,1593088,357831,25256,0.013115483
289,scene,bakery-shop-s,0.045714614,orange-c,30348501,3782046,349243,0.010338352,pool table,435101,721160,31523,0.028026972,hand,398768,378422,8005,0.010407119,food,1104928,2485642,101538,0.029102055,bakery-shop-s,715008,375939,47692,0.045714614,waffled,1555456,91938,6858,0.004180341
290,object,mountain,0.098186856,blue-c,61494563,3638876,611667,0.009480009,mountain,5469345,3017700,758811,0.098186856,head,4946761,1085732,91908,0.015471204,fur,103280,367338,2117,0.004518667,mountain-s,1166592,1399785,141369,0.058296303,,24924928,314609,243855,0.009755885
291,scene,bar-s,0.044138062,red-c,21004512,3704248,455227,0.018769513,house,1833277,1887591,87461,0.024071347,coach,689166,900751,15901,0.010102184,wood,9793596,1353478,160082,0.014570139,bar-s,765184,994079,74368,0.044138062,interlaced,1630720,158893,17442,0.009842165
292,object,dog,0.238426596,black-c,139916835,3858224,928253,0.006498241,dog,3793935,3586607,1420930,0.238426596,head,4946761,3537353,1042400,0.140075257,fur,103280,578262,28206,0.043172273,chicken_coop-outdoor-s,188160,24038,1912,0.009092379,matted,1593088,44902,7266,0.00445569
293,part,body,0.067665174,red-c,21004512,3768227,136996,0.005560863,bottle,940208,2433321,196090,0.061713223,body,1291612,1165266,155709,0.067665174,paper,471596,757397,11528,0.009468855,pantry-s,413952,1106417,74844,0.051776344,,24924928,181082,155622,0.006237258
294,material,tile,0.044020258,grey-c,159331282,3717436,1410233,0.008724612,fence,2236367,1853740,62414,0.015496216,pot,422616,840551,10188,0.008131022,tile,3959469,714949,197093,0.044020258,bathroom-s,9257472,788938,213035,0.021664484,grooved,1505280,231419,14146,0.008212229
295,object,house,0.048324593,green-c,63326720,3757428,387190,0.005805212,house,1833277,3369624,239838,0.048324593,balcony,317196,1374033,35814,0.021634454,brick,422313,104613,2077,0.003957329,street-s,28111104,2062422,899422,0.030724151,,24924928,198071,175996,0.007054795
296,part,body,0.087520042,red-c,21004512,3710953,188138,0.007670546,bottle,940208,1940583,217426,0.081635825,body,1291612,981940,182968,0.087520042,glass,2246777,1228630,37917,0.011030432,cockpit-s,539392,988180,115403,0.081720389,,24924928,130227,101180,0.004054665
297,part,coach,0.094656991,black-c,139916835,3689683,932173,0.006533571,train,1646804,3033260,298239,0.068062736,coach,689166,1239439,166770,0.094656991,concrete,382930,303154,2554,0.003736486,conference_room-s,2308096,1598742,118903,0.031389926,,24924928,288862,257599,0.010322048
298,part,wheel,0.07371169,green-c,63326720,3767355,515514,0.007742943,motorbike,1440771,3511568,257973,0.054953747,wheel,1513439,1813578,228404,0.07371169,concrete,382930,155970,3962,0.007406466,forest_road-s,213248,1458513,52759,0.032587359,potholed,1580544,183263,25541,0.014693378
299,scene,sauna-s,0.140119334,orange-c,30348501,3677320,1280721,0.039111837,bench,486371,1268842,41614,0.024284561,headboard,500152,594781,14449,0.013372711,wood,9793596,1428806,341562,0.031391143,sauna-s,238336,830950,131414,0.140119334,grooved,1505280,157813,20922,0.012740452
300,scene,gymnasium-indoor-s,0.060343567,red-c,21004512,3661257,147001,0.005995448,armchair,1043460,1819069,55092,0.019623593,seat cushion,340448,692173,27582,0.027443711,leather,470954,1365254,20392,0.011230213,gymnasium-indoor-s,326144,1384521,97353,0.060343567,meshed,1756160,93033,7649,0.00415358
301,scene,gas_station-s,0.036515475,blue-c,61494563,3745433,652281,0.01009915,boat,1245134,3511739,112240,0.024165526,coach,689166,1393050,25875,0.01258303,plastic-opaque,577397,137892,1512,0.002118309,gas_station-s,301056,1762013,72680,0.036515475,,24924928,216867,210249,0.008433051
302,scene,beach-s,0.064368876,blue-c,61494563,3724228,626663,0.009701848,sea,2272224,3268330,275979,0.052421895,balcony,317196,825262,13958,0.012368631,concrete,382930,202481,2897,0.004973271,beach-s,990976,1591813,156197,0.064368876,,24924928,322859,291934,0.011698017
303,texture,stratified,0.075466058,blue-c,61494563,3743298,443633,0.006846798,mountain,5469345,2051763,468916,0.066492234,torso,7669375,720884,131374,0.01590699,fur,103280,293079,5587,0.01429734,mountain_snowy-s,1793792,847961,168260,0.068025258,stratified,1568000,1525947,217104,0.075466058
304,texture,freckled,0.050914126,grey-c,159331282,3725032,1082123,0.006680836,bottle,940208,1130066,61727,0.030732166,body,1291612,618378,75150,0.04095725,ceramic,679072,674555,22288,0.01674104,archive-s,338688,500625,35316,0.043925537,freckled,1555456,1009157,124249,0.050914126
305,scene,forest-broadleaf-s,0.084938772,green-c,63326720,3789675,1025210,0.015512054,mountain,5469345,3326972,524910,0.063460787,trunk,43897,324877,3983,0.010918581,glass,2246777,178145,11692,0.004844959,forest-broadleaf-s,1216768,2181666,266060,0.084938772,stratified,1568000,443006,32719,0.016539056
306,object,airplane,0.075697249,orange-c,30348501,3773151,230467,0.006800205,airplane,1293178,2248723,249245,0.075697249,body,1291612,1489762,123956,0.046645277,granite,1315719,1110346,28926,0.012066885,kitchen-s,9006592,1193598,323463,0.032750019,,24924928,66534,64602,0.002591662
307,scene,castle-s,0.059214718,grey-c,159331282,3743621,1085394,0.006700397,building,35246027,2361367,718686,0.019482547,roof,443437,561936,11873,0.011950679,brick,422313,426959,29221,0.03563315,castle-s,865536,1217468,116449,0.059214718,flecked,1580544,722285,56093,0.02496644
308,scene,skyscraper-s,0.034218318,blue-c,61494563,3734679,556439,0.00860391,skyscraper,1270392,3151411,125946,0.029318015,wheel,1513439,888839,28784,0.012127269,concrete,382930,370688,4236,0.005652658,skyscraper-s,4402944,1492088,195044,0.034218318,,24924928,325266,258279,0.010334502
309,scene,laundromat-s,0.112171977,grey-c,159331282,3825075,974746,0.006010213,washer,211900,2159445,155081,0.069974064,wheel,1513439,847911,42601,0.018372407,metal,3462561,689314,53368,0.013021327,laundromat-s,363776,1241850,161941,0.112171977,spiralled,1605632,460188,84564,0.042682016
310,scene,greenhouse-indoor-s,0.06126528,white-c,72511065,3703346,702929,0.009308902,windowpane,8841352,2191224,272167,0.025293369,pane,480756,789854,24483,0.019647275,glass,2246777,793603,35595,0.011846105,greenhouse-indoor-s,363776,1306646,96431,0.06126528,gauzy,1630720,275438,16006,0.008468102
311,scene,bathroom-s,0.106823068,grey-c,159331282,3861730,1387711,0.008576425,sink,489770,1165504,153433,0.102163278,lid,90429,967044,44028,0.043443897,ceramic,679072,775252,55621,0.039766126,bathroom-s,9257472,1050431,994849,0.106823068,pitted,1831424,8280,725,0.00039424
312,object,horse,0.080500844,orange-c,30348501,3710862,281311,0.008328219,horse,1230680,2342774,266234,0.080500844,torso,7669375,1312494,245597,0.028112334,fabric,8548746,581002,77345,0.00854414,barn-s,200704,751524,27581,0.029828681,stratified,1568000,602082,53097,0.025081425
313,scene,cemetery-s,0.061498825,green-c,63326720,3741328,560709,0.008430784,computer,374106,2972273,45671,0.013836728,monitor,141433,978784,26850,0.024557171,carpet,4405463,622165,15845,0.003161549,cemetery-s,250880,1740806,115390,0.061498825,,24924928,447988,422819,0.016946587
314,scene,tower-s,0.047316081,blue-c,61494563,3842078,893034,0.013857604,airplane,1293178,2558335,168478,0.045744339,wing,323329,1694933,69345,0.0355813,foliage,30325,208576,1470,0.006191272,tower-s,489216,612704,49783,0.047316081,spiralled,1605632,706315,74776,0.033424356
315,scene,corridor-s,0.036045117,yellow-c,34166024,3614909,228752,0.006091577,skyscraper,1270392,1918437,59702,0.019079443,head,4946761,929863,115642,0.020073314,painted,13470129,819174,55963,0.003931825,corridor-s,1530368,912759,84999,0.036045117,crosshatched,1743616,310048,33237,0.016450483
316,object,train,0.097014524,green-c,63326720,3715273,558084,0.008394272,train,1646804,3413724,447528,0.097014524,head,4946761,1880947,332016,0.051113261,metal,3462561,244432,7135,0.001928452,roundabout-s,715008,1235459,64133,0.033998751,,24924928,170592,160521,0.006437578
317,part,coach,0.033659766,blue-c,61494563,3722220,401965,0.006201745,train,1646804,2914431,117313,0.026398528,coach,689166,853043,50220,0.033659766,glass,2246777,495355,10886,0.003985727,lighthouse-s,589568,1855101,52525,0.02195729,,24924928,270894,258207,0.010354118
318,part,screen,0.181747045,black-c,139916835,3830901,1407265,0.009886612,tvmonitor,1019561,1996373,423844,0.163514384,screen,677188,1405380,320289,0.181747045,glass,2246777,1361677,131828,0.037918373,office-s,1542912,880568,92608,0.039731053,,24924928,79382,77335,0.003102462
319,object,stove,0.08476985,grey-c,159331282,3776492,1078089,0.006653651,stove,359571,805231,91024,0.08476985,button panel,31244,638798,11898,0.018078111,granite,1315719,2167178,40878,0.011876169,kitchen-s,9006592,763180,636856,0.069731945,,24924928,6894,6894,0.000276591
320,object,airplane,0.104563736,blue-c,61494563,3752693,800694,0.012424154,airplane,1293178,3400691,444346,0.104563736,body,1291612,1898703,253902,0.08646672,glass,2246777,137728,7514,0.003161139,amusement_park-s,564480,1194903,57886,0.03402063,cobwebbed,1505280,205259,11194,0.006587244
321,texture,flecked,0.038443506,pink-c,18491188,3730405,123224,0.005576158,house,1833277,2170104,109200,0.02804184,roof,443437,532108,29516,0.031199889,brick,422313,290427,4068,0.005740314,cemetery-s,250880,1259782,44963,0.030676831,flecked,1580544,1256682,105035,0.038443506
322,scene,ball_pit-s,0.121431945,pink-c,18491188,3797143,149907,0.006771349,ball,122639,1180676,44792,0.035590927,body,1291612,662320,53472,0.028136346,food,1104928,249824,26377,0.019856592,ball_pit-s,275968,334202,66071,0.121431945,honeycombed,1555456,2298743,243826,0.06753485
323,scene,garage-indoor-s,0.057505065,grey-c,159331282,3716744,1267276,0.007833293,court,244272,2258480,45181,0.018384413,garage door,63629,592677,26087,0.041393547,tile,3959469,715471,69669,0.0151281,garage-indoor-s,815360,1408129,120909,0.057505065,chequered,1530368,624501,98203,0.047748638
324,scene,mountain-s,0.063624417,blue-c,61494563,3680401,550915,0.008524922,mountain,5469345,3162521,490335,0.060226387,head,4946761,1570367,153143,0.02406401,paper,471596,294241,3114,0.00408274,mountain-s,1166592,1306790,147954,0.063624417,stratified,1568000,276532,25096,0.013793285
325,texture,freckled,0.126920626,pink-c,18491188,3800319,506094,0.023230866,person,14523849,2541566,1487151,0.095463204,head,4946761,2274055,642860,0.097729447,skin,177664,616177,13434,0.017214095,beer_garden-s,125440,260837,22339,0.061381334,freckled,1555456,380881,218082,0.126920626
326,part,headboard,0.027008162,orange-c,30348501,3612704,339775,0.010105906,fireplace,390206,1043582,23996,0.017020951,headboard,500152,559210,27859,0.027008162,fabric,8548746,1816925,94497,0.009200214,hotel_room-s,2207744,849642,64077,0.021406744,interlaced,1630720,43933,10152,0.006099125
