unit,category,label,score,color-label,color-truth,color-activation,color-intersect,color-iou,object-label,object-truth,object-activation,object-intersect,object-iou,part-label,part-truth,part-activation,part-intersect,part-iou,material-label,material-truth,material-activation,material-intersect,material-iou,scene-label,scene-truth,scene-activation,scene-intersect,scene-iou,texture-label,texture-truth,texture-activation,texture-intersect,texture-iou
101,object,toilet,0.040796411,orange-c,30348501,3522889,283805,0.008449699,toilet,310112,1221473,60034,0.040796411,lid,90429,717123,22683,0.028900364,food,1104928,1285594,50492,0.021577501,bathroom-s,9257472,986619,317110,0.031944254,pleated,1505280,20740,1416,0.000928766
102,object,cat,0.030452148,blue-c,61494563,3571450,362200,0.005597815,cat,4163987,1899077,179177,0.030452148,ear,784263,1019830,42145,0.023919548,metal,3462561,808087,85770,0.020495221,jacuzzi-outdoor-s,125440,639312,5905,0.007781542,pleated,1505280,287217,29885,0.016954951
103,material,carpet,0.040361388,pink-c,18491188,3567101,132042,0.006022098,bed,5899566,1867823,133816,0.01752993,headboard,500152,610706,14647,0.013361479,carpet,4405463,845346,203708,0.040361388,labyrinth-indoor-s,137984,1153155,30064,0.023839978,potholed,1580544,636186,69556,0.032394207
104,scene,savanna-s,0.034683793,green-c,63326720,3672929,510296,0.007674853,cat,4163987,2583392,187852,0.028638041,torso,7669375,1451772,277509,0.031379507,fur,103280,585647,18740,0.027962345,savanna-s,137984,703783,28217,0.034683793,matted,1593088,399715,55722,0.028765963
105,object,chair,0.030397086,black-c,139916835,3568485,832970,0.005839161,chair,4633108,1841389,191000,0.030397086,top,381885,735569,19483,0.017744549,carpet,4405463,1134977,67686,0.012367813,dining_room-s,5694976,1072202,127777,0.01924526,interlaced,1630720,225995,29792,0.016307201
106,object,bus,0.13027137,black-c,139916835,3721085,825036,0.005777042,bus,1628191,2992147,532525,0.13027137,torso,7669375,2375794,329122,0.033874064,fur,103280,525387,11236,0.018197985,laundromat-s,363776,608722,62308,0.068456037,matted,1593088,137637,10415,0.006054141
107,object,airplane,0.061344265,pink-c,18491188,3606191,123447,0.005617884,airplane,1293178,1716529,173957,0.061344265,body,1291612,996144,113964,0.052426359,ceramic,679072,792114,18085,0.012445797,landing_deck-s,338688,617694,17177,0.018288872,freckled,1555456,248485,27759,0.015628466
108,object,sheep,0.050683717,white-c,72511065,3601802,513286,0.006789535,sheep,811669,2645880,166788,0.050683717,body,1291612,1873060,110715,0.036252966,metal,3462561,517637,17542,0.004426829,arrival_gate-outdoor-s,451584,565872,23016,0.023144684,matted,1593088,230190,30483,0.017003059
109,object,train,0.142119992,black-c,139916835,3665450,1076842,0.007556497,train,1646804,2537163,520633,0.142119992,coach,689166,1611885,165173,0.0773326,carpet,4405463,670364,80199,0.016053837,train_station-outdoor-s,137984,702582,27744,0.034132934,grooved,1505280,308209,22387,0.012499009
110,object,horse,0.042115556,black-c,139916835,3578258,760003,0.00532457,horse,1230680,2286262,142132,0.042115556,torso,7669375,1400180,259892,0.029500788,fabric,8548746,656265,114606,0.012607359,wine_cellar-barrel_storage-s,263424,812146,25124,0.02391746,freckled,1555456,301768,17909,0.009736777
111,object,desk,0.023753816,black-c,139916835,3638802,1031012,0.007233922,desk,916228,1725279,61290,0.023753816,drawer,540514,615769,25518,0.022567023,metal,3462561,1103616,73262,0.016306118,game_room-s,1367296,1116312,42033,0.017215527,,24924928,202653,169345,0.006785135
112,object,airplane,0.083205133,yellow-c,34166024,3629466,185426,0.004930223,airplane,1293178,2394960,283300,0.083205133,body,1291612,1697931,169360,0.060052841,food,1104928,773063,18642,0.01002609,game_room-s,1367296,684383,28904,0.014289281,,24924928,125402,93419,0.003743212
113,part,wheel,0.040178849,pink-c,18491188,3554755,232936,0.010678766,bicycle,1152271,2364617,119403,0.035144526,wheel,1513439,1535294,117763,0.040178849,skin,177664,624928,7528,0.00946842,catwalk-s,137984,675239,11925,0.014882104,,24924928,243687,181188,0.007251167
114,object,car,0.075152332,grey-c,159331282,3047807,797916,0.004938174,car,5354795,2295660,534761,0.075152332,wheel,1513439,1503435,119672,0.04130606,fabric,8548746,238350,53190,0.006090059,street-s,28111104,1182371,725112,0.025381643,cracked,1593088,280365,74604,0.041473186
115,material,ceramic,0.048118488,yellow-c,34166024,3567511,245787,0.006556462,plate,277519,874775,15446,0.013586689,paw,266872,372150,4540,0.007155443,ceramic,679072,1080742,80792,0.048118488,ball_pit-s,275968,251410,8471,0.016324698,sprinkled,1718528,938549,75776,0.02935574
116,texture,stratified,0.0348876,orange-c,30348501,3553589,271176,0.008063296,labyrinth,51914,2111686,37404,0.017591981,drawer,540514,467740,28150,0.028721442,cardboard,114873,613948,8016,0.0111209,labyrinth-indoor-s,137984,1358870,50000,0.034557737,stratified,1568000,587912,72679,0.0348876
117,object,dog,0.031162924,yellow-c,34166024,3569859,259020,0.006911464,dog,3793935,1738946,167210,0.031162924,torso,7669375,1143918,221149,0.025738512,fur,103280,790665,8891,0.010045715,bathroom-s,9257472,576988,186958,0.019378902,braided,1568000,427571,49474,0.025422165
118,scene,shoe_shop-s,0.132729016,red-c,21004512,3581231,150711,0.006167825,bird,1030707,1867432,83725,0.029748644,muzzle,666221,990842,60163,0.03767487,food,1104928,702690,19556,0.010936981,shoe_shop-s,577024,733053,153510,0.132729016,studded,1593088,522178,59844,0.029115189
119,object,dog,0.064894732,green-c,63326720,3513424,597068,0.009013289,dog,3793935,1657341,332201,0.064894732,muzzle,666221,1040020,68315,0.041708233,food,1104928,997863,24387,0.011733522,laundromat-s,363776,512627,31129,0.036827112,bubbly,1517824,451956,69875,0.036778155
120,object,tree,0.068595457,green-c,63326720,3563302,1095614,0.016652084,tree,21215516,3072588,1559106,0.068595457,hair,1159565,833274,39568,0.020257302,foliage,30325,110705,374,0.002658969,park-s,1179136,1501268,93331,0.036075905,,24924928,264005,182794,0.007309965
121,texture,chequered,0.049671343,white-c,72511065,3583525,554472,0.0073401,airplane,1293178,2171181,154290,0.046612321,body,1291612,1448694,95709,0.036190391,fabric,8548746,666712,65489,0.007157292,lighthouse-s,589568,582689,20584,0.017873129,chequered,1530368,355101,89222,0.049671343
122,object,chair,0.042858566,orange-c,30348501,3587787,223647,0.006633921,chair,4633108,2183561,280146,0.042858566,footboard,366693,722147,28157,0.026546103,wood,9793596,832171,104078,0.009891758,dining_room-s,5694976,1402189,206911,0.030029517,,24924928,183668,156240,0.006261533
123,texture,veined,0.038802563,pink-c,18491188,3482971,155757,0.00713879,person,14523849,1569616,492618,0.031576362,torso,7669375,733599,272712,0.03354283,fabric,8548746,585934,52686,0.005801149,airplane_cabin-s,275968,641935,18732,0.020832522,veined,1806336,796228,97214,0.038802563
124,texture,spiralled,0.085401747,black-c,139916835,3652037,767565,0.005375056,motorbike,1440771,1430862,109383,0.03959924,muzzle,666221,872941,33846,0.022484316,metal,3462561,656922,47164,0.011581607,utility_room-s,413952,456841,19071,0.022391109,spiralled,1605632,592287,172937,0.085401747
125,object,house,0.128749829,white-c,72511065,3607493,464075,0.006134137,house,1833277,3001040,551422,0.128749829,roof,443437,1201941,67530,0.042798799,glass,2246777,273329,15358,0.006131555,house-s,689920,1906899,151438,0.061928182,,24924928,219806,190621,0.007638861
126,object,airplane,0.031406095,grey-c,159331282,3472197,900164,0.005559886,airplane,1293178,2301330,109452,0.031406095,body,1291612,832257,57932,0.028041513,metal,3462561,496941,15618,0.003960056,arrival_gate-outdoor-s,451584,1014564,19049,0.013163578,,24924928,295687,241879,0.009683396
127,material,food,0.028480131,orange-c,30348501,3283454,201085,0.00601495,dog,3793935,1796195,120136,0.02196273,pot,422616,832577,16946,0.013685476,food,1104928,1003591,58388,0.028480131,cathedral-indoor-s,313600,982998,28100,0.022152183,smeared,1869056,99046,7270,0.00370761
128,scene,closet-s,0.049391879,yellow-c,34166024,3601953,233148,0.006211511,apparel,217035,1948661,55742,0.026418585,arcades,36106,505493,4837,0.009011443,food,1104928,810825,15456,0.008133465,closet-s,990976,1163733,101416,0.049391879,pleated,1505280,373880,34773,0.018853419
129,part,torso,0.014021765,black-c,139916835,3509369,767067,0.005376922,house,1833277,1884413,45913,0.0125043,torso,7669375,823905,117444,0.014021765,metal,3462561,959814,38555,0.008794841,gas_station-s,301056,1026514,14194,0.010807263,,24924928,131826,114788,0.004602203
130,part,arm,0.073269962,pink-c,18491188,3870059,260518,0.011787756,person,14523849,1372634,835359,0.055464586,arm,2299112,1170685,236876,0.073269962,skin,177664,1584843,51828,0.030296742,catwalk-s,137984,227556,12021,0.03400383,freckled,1555456,92044,10368,0.006333026
131,texture,honeycombed,0.080569922,red-c,21004512,3638995,184720,0.007552296,person,14523849,1885045,1019458,0.066244013,arm,2299112,1392429,156365,0.044231178,fabric,8548746,912736,143694,0.015421471,firing_range-outdoor-s,137984,385804,19579,0.03883112,honeycombed,1555456,413270,146793,0.080569922
132,object,bus,0.056379118,grey-c,159331282,3485577,1119784,0.006925196,bus,1628191,2022501,194838,0.056379118,shop window,233888,765405,22102,0.022617891,glass,2246777,678247,77235,0.02712104,greenhouse-outdoor-s,150528,1070062,29901,0.025112351,gauzy,1630720,207001,20548,0.011307674
133,scene,supermarket-s,0.02441596,red-c,21004512,3589589,162669,0.006658185,shelf,1919975,2007425,51814,0.013369333,body,1291612,603292,26402,0.014130036,carpet,4405463,731455,91793,0.018194396,supermarket-s,388864,1029696,33810,0.02441596,veined,1806336,383217,19531,0.00900037
134,scene,casino-indoor-s,0.03807755,red-c,21004512,3563570,190938,0.007832665,shelf,1919975,1797737,132667,0.037005672,shop window,233888,509083,13095,0.017941404,paper,471596,1021400,8683,0.005849844,casino-indoor-s,652288,1221797,68743,0.03807755,,24924928,152672,148750,0.005966982
135,object,bed,0.02013453,pink-c,18491188,3519661,121951,0.005571363,bed,5899566,1640790,148825,0.02013453,lid,90429,763927,14157,0.01684958,carpet,4405463,1034084,56320,0.010462126,bathroom-s,9257472,1020373,170866,0.016905744,crosshatched,1743616,124688,8409,0.004521223
136,object,water,0.127896145,blue-c,61494563,3818498,711553,0.011014495,water,5662399,3358908,1022958,0.127896145,muzzle,666221,705174,21907,0.016233564,granite,1315719,260333,8106,0.005169821,poolroom-home-s,1317120,1705756,135049,0.04676492,,24924928,335488,304726,0.012210682
137,scene,mountain_snowy-s,0.0687855,blue-c,61494563,3581256,523604,0.008111325,snow,995032,2928435,179139,0.047842764,muzzle,666221,1459576,63805,0.030943379,fur,103280,360782,6611,0.014451821,mountain_snowy-s,1793792,1116015,187271,0.0687855,,24924928,220514,177289,0.007100605
138,object,person,0.022757216,white-c,72511065,3591664,1014265,0.013507601,person,14523849,1382196,353923,0.022757216,arm,2299112,718429,66963,0.022694875,fabric,8548746,1247250,140253,0.014525345,martial_arts_gym-s,188160,728659,13118,0.014515863,polka-dotted,1705984,179741,20433,0.010954317
139,scene,cemetery-s,0.017813917,green-c,63326720,3550979,359540,0.005405141,pillar,604113,2166269,27216,0.009921383,body,1291612,584256,23401,0.012632344,metal,3462561,609758,24952,0.006164996,cemetery-s,250880,1145921,24447,0.017813917,crosshatched,1743616,523129,26214,0.011699905
140,scene,hut-s,0.028616542,brown-c,182265724,3618511,1230211,0.006662249,rock,1936429,2096883,102149,0.025984422,roof,443437,956310,24222,0.017609276,food,1104928,766023,19033,0.010277453,hut-s,137984,817681,26587,0.028616542,stratified,1568000,507973,42975,0.021138732
141,object,bird,0.14582761,blue-c,61494563,3601198,382504,0.005910752,bird,1030707,2230944,415105,0.14582761,wing,323329,1635613,76146,0.040443043,food,1104928,679540,22507,0.012773836,poolroom-home-s,1317120,457829,29854,0.017107378,scaly,1568000,352387,26705,0.014102157
142,material,food,0.027082938,yellow-c,34166024,3579597,231923,0.006182355,sheep,811669,1949465,48985,0.018061323,muzzle,666221,631916,16969,0.013244945,food,1104928,623327,45572,0.027082938,mosque-outdoor-s,225792,936669,15416,0.013439752,scaly,1568000,670684,57683,0.026447948
143,object,pool table,0.044340586,red-c,21004512,3581778,287256,0.011821705,pool table,435101,1988472,102900,0.044340586,seat cushion,340448,821875,30985,0.027387925,leather,470954,985688,32715,0.022975195,poolroom-home-s,1317120,1101844,66277,0.028170768,,24924928,187111,149606,0.005993246
144,object,bus,0.01887114,red-c,21004512,3429952,155695,0.006412805,bus,1628191,1779989,63125,0.01887114,arm,2299112,856696,43326,0.013920081,leather,470954,876201,22946,0.01732808,moon_bounce-s,137984,715761,11145,0.013226917,crosshatched,1743616,205353,15182,0.007850916
145,object,dog,0.056368951,pink-c,18491188,3572614,136252,0.006213736,dog,3793935,2262768,323192,0.056368951,leg,2786636,1537570,178206,0.042982634,food,1104928,769582,31637,0.017167217,lighthouse-s,589568,565161,26626,0.023602455,crystalline,1530368,285731,28104,0.015718165
146,object,track,0.096900701,orange-c,30348501,3542785,257231,0.007647933,track,493725,1749166,198138,0.096900701,coach,689166,720066,30221,0.021914981,wood,9793596,948507,222770,0.021177198,staircase-s,865536,768495,30301,0.018894078,grooved,1505280,202998,35887,0.021458499
147,scene,shoe_shop-s,0.060629213,black-c,139916835,3557091,711815,0.004986022,motorbike,1440771,1990014,85846,0.025664444,wheel,1513439,879034,79229,0.03425017,granite,1315719,711398,19234,0.009579243,shoe_shop-s,577024,906984,84831,0.060629213,cobwebbed,1505280,382148,45006,0.024427628
148,texture,chequered,0.10547321,white-c,72511065,3552048,748188,0.009934127,person,14523849,1257820,472983,0.030896381,arm,2299112,566986,77404,0.027756362,fabric,8548746,939778,134852,0.014417012,martial_arts_gym-s,188160,611481,19933,0.025564699,chequered,1530368,645410,207591,0.10547321
149,object,cat,0.068719012,black-c,139916835,3543163,844239,0.005919675,cat,4163987,2360767,419544,0.068719012,head,4946761,1658964,192883,0.030077616,fur,103280,719120,9275,0.01140661,weighbridge-s,263424,732086,34821,0.036245861,cracked,1593088,164057,7535,0.004306674
150,texture,bubbly,0.055522487,blue-c,61494563,3555794,825408,0.012851828,water,5662399,1764024,217895,0.030227392,torso,7669375,738132,111739,0.013469398,food,1104928,414359,13791,0.009160436,aquatic_theater-s,125440,580303,20467,0.029866798,bubbly,1517824,1305268,148500,0.055522487
151,scene,highway-s,0.042717829,green-c,63326720,3641712,674160,0.010169204,tree,21215516,3415045,739988,0.030974058,column,193649,896924,4685,0.004314441,rubber,28056,78450,304,0.00286247,highway-s,4076800,2307413,261547,0.042717829,,24924928,191979,167422,0.006710439
152,texture,crystalline,0.036042773,purple-c,10857154,3624588,102850,0.007152846,washer,211900,1076837,21229,0.016748612,body,1291612,512716,18719,0.010483258,metal,3462561,846853,111751,0.026622194,laundromat-s,363776,315413,17526,0.026487804,crystalline,1530368,1049479,89750,0.036042773
153,object,pool table,0.059654213,blue-c,61494563,3481810,788569,0.01228534,pool table,435101,1969407,135364,0.059654213,screen,677188,747213,16708,0.011869065,paper,471596,683427,7964,0.006942973,poolroom-home-s,1317120,1075021,89960,0.039075989,crystalline,1530368,340090,36975,0.020166535
154,object,airplane,0.026008761,white-c,72511065,3636058,433279,0.005722586,airplane,1293178,2102990,86091,0.026008761,body,1291612,846854,44651,0.021325189,metal,3462561,760377,22064,0.00525224,cockpit-s,539392,1057295,22293,0.014159734,,24924928,151228,124817,0.005002417
155,texture,knitted,0.057492183,purple-c,10857154,3702511,214244,0.014934661,person,14523849,848914,219108,0.014459086,arm,2299112,399908,37348,0.014031782,fabric,8548746,317935,82472,0.009388666,fitting_room-interior-s,150528,351454,5768,0.011624017,knitted,1856512,2322456,227196,0.057492183
156,scene,office-s,0.043348735,orange-c,30348501,3613521,225808,0.006693341,desk,916228,1687668,101316,0.04048462,monitor,141433,623332,20397,0.027401769,paper,471596,1337554,27980,0.015708776,office-s,1542912,1058893,108099,0.043348735,,24924928,191534,168187,0.006741428
157,object,dog,0.070518857,brown-c,182265724,3687688,1170168,0.006332652,dog,3793935,2604295,421474,0.070518857,torso,7669375,2035296,530061,0.057774772,fur,103280,708109,18173,0.022910531,corral-s,175616,410785,13218,0.023060698,braided,1568000,350398,51474,0.027571556
158,scene,laundromat-s,0.063542926,brown-c,182265724,3696653,981413,0.005305481,washer,211900,1356700,89251,0.060331267,lid,90429,544382,31874,0.052864561,ceramic,679072,1016265,51102,0.031079499,laundromat-s,363776,843375,72123,0.063542926,spiralled,1605632,278291,27095,0.014592089
159,object,book,0.108422284,pink-c,18491188,3672108,146082,0.006634899,book,615007,1949584,250860,0.108422284,hand,398768,606802,7874,0.007892184,paper,471596,799066,8247,0.006532717,bookstore-s,401408,1052231,126351,0.095194864,freckled,1555456,430658,67507,0.035185424
160,object,dog,0.054239254,brown-c,182265724,3650525,1242994,0.006730774,dog,3793935,2468068,322172,0.054239254,torso,7669375,1724764,321099,0.035390453,fur,103280,726768,19967,0.024648152,savanna-s,137984,605328,13584,0.018615155,matted,1593088,229740,25739,0.014322607
